,0
1544,Exceptional problem solving
1545,debugging skills
1546,B.S.
1547,Shipped multiple applications
1548,Addressable Assets
1549,WebSockets
1550,JSON
1551,Python
1552,mobile or console game development
1553,mentorship
1554,less experienced teammates
1555,reusable white label systems
1556,seamless integration
1557,live ops
1558,optimizations
1559,the dev team
1560,programming deliverables
1561,JIRA
1562,TDDs
1563,other technical documentation
1564,Bachelor’s Degree
1565,#
1566,social or freemium game economies
1567,a fast-paced team environment
1568,changing deadlines
1569,debugging
1570,profiling
1571,optimizations
1572,other devs
1573,F2P games
1574,F2P success
1575,MZ development
1576,delivery pipelines
1577,velocity
1578,Mentor
1579,kubernetes production pipelines
1580,Jenkins
1581,tooling
1582,B.S.
1583,Python
1584,Perforce
1585,Git
1586,Subversion
1587,tool-chains
1588,continuous integration systems
1589,preferably Jenkins
1590,Kubernetes
1591,Mac OSX
1592,Linux
1593,relational databases
1594,preferably MySQL
1595,Lua
1596,PHP
1597,Obj-C
1598,Puppet
1599,Ansible
1600,the most impactful features
1601,external vendors
1602,good architectural standards
1603,blockchain backed game creation
1604,Ship exceptional user experiences
1605,clear definitions
1606,"accessible, responsive, and performant user experiences"
1607,Pragmatic approach
1608,Redux
1609,web3.js
1610,proactive involvement
1611,build pipeline tools
1612,gulp
1613,sass
1614,typescript
1615,javascript minifiers
1616,"large, long lived backend code bases"
1617,sustainable patterns
1618,fluency
1619,frameworks
1620,GraphQL
1621,Node.js
1622,Javascript
1623,relevant transferable technologies
1624,Fluency
1625,Vert.x
1626,service application frameworks
1627,kafka
1628,docker
1629,maven
1630,gradle
1631,databases
1632,caches
1633,redis
1634,dynamodb
1635,cassandra
1636,UX
1637,SEO teams
1638,branded IP titles/games
1639,Solana
1640,Ethereum
1641,Blockchain tech
1642,modern systems architectures
1643,Python
1644,its web server frameworks
1645,e.g. Flask
1646,Django
1647,Golang
1648,a demonstrable understanding
1649,data modeling
1650,Proficient understanding
1651,code versioning tools
1652,e.g. Git
1653,Strong written and verbal communication skills
1654,concurrent designs
1655,scalable infrastructure
1656,common vulnerabilities
1657,Redux
1658,Webpack
1659,ES6
1660,TypeScript
1661,scripts
1662,deployment
1663,test environments
1664,automation infrastructure
1665, 2+ years software QA experience
1666,python
1667,SQL
1668,Linux
1669,Unix-based operating systems
1670, Proficiency
1671,Git
1672,QA methodologies
1673,CI/CD processes
1674,problem solver
1675,Python
1676,robust service orchestration
1677,"high-volume, consumer-facing applications"
1678,VMs
1679,Docker
1680,Kubernetes
1681,matchmaking
1682,heuristic based optimization problems
1683,experiment/data driven system enhancement
1684,adaptability
1685,the team’s microservices
1686,scalability
1687,Perfecto products
1688,the everlasting effort
1689,technical architecture discussions
1690,Strong proficiency
1691,NodeJS
1692,large-scale production databases
1693,backend deployment
1694,B.Sc
1695,foundational components
1696,the reliability
1697,scalability
1698,our backend services
1699,other backend teams
1700,evolving software development
1701,Mentor
1702,Elixir
1703,solid technical writing abilities
1704,Kubernetes
1705,Kafka
1706,gRPC
1707,RocksDB
1708,functional programming
1709,specifications
1710,indicators
1711,functional requirement documents
1712,guides
1713,new development initiatives
1714,Frontend software development
1715,JS ecosystem
1716,(NPM/Yarn
1717,ES6
1718,cross-browser compatibility issues
1719,iterative development
1720,a fast paced environment
1721,SEO principles
1722,web accessibility development
1723,UX/user-empathy
1724,the operational efficiency
1725,visibility
1726,design documentation
1727,outages/incidents
1728,(ITIL - Problem Management
1729,the client’s infrastructure
1730,resiliency
1731,the occurrence
1732,repetitive administrative and operational tasks
1733,team documentation
1734,schedules
1735,client environments
1736,audit activities
1737,team mates
1738,an escalation capacity
1739,microservices architecture
1740,Kubernetes
1741,", Docker"
1742,at least one major cloud provider
1743,AWS
1744,Azure
1745,code deployment
1746,Terraform
1747,software development lifecycles
1748,Comprehensive systems hardware
1749,network troubleshooting experience
1750,configuration
1751,TCP/IP networking
1752,NIC bonding and network services configuration
1753,(DNS
1754,NTP
1755,DHCP
1756,SMTP
1757,at least one hypervisor
1758,VMware
1759,Hyper-V
1760,KVM
1761,IaaS
1762,PaaS
1763,SaaS
1764,pros
1765,cons
1766,virtualization
1767,web servers
1768,network load balancers
1769,Scripting
1770,automation
1771,bash
1772,python
1773,ruby
1774,deployment
1775,at least one major configuration management framework
1776,i.e. Puppet
1777,Ansible
1778,troubleshooting
1779,switches
1780,firewalls
1781,vendors
1782,NMS
1783,accurate work scheduling
1784,estimations
1785,the operational efficiency
1786,visibility
1787,design documentation
1788,outages/incidents
1789,(ITIL - Problem Management
1790,the client’s infrastructure
1791,resiliency
1792,the occurrence
1793,repetitive administrative and operational tasks
1794,team documentation
1795,schedules
1796,client environments
1797,audit activities
1798,team mates
1799,an escalation capacity
1800,microservices architecture
1801,Kubernetes
1802,", Docker"
1803,at least one major cloud provider
1804,AWS
1805,Azure
1806,code deployment
1807,Terraform
1808,software development lifecycles
1809,Comprehensive systems hardware
1810,network troubleshooting experience
1811,configuration
1812,TCP/IP networking
1813,NIC bonding and network services configuration
1814,(DNS
1815,NTP
1816,DHCP
1817,SMTP
1818,at least one hypervisor
1819,VMware
1820,Hyper-V
1821,KVM
1822,IaaS
1823,PaaS
1824,SaaS
1825,pros
1826,cons
1827,virtualization
1828,web servers
1829,network load balancers
1830,Scripting
1831,automation
1832,bash
1833,python
1834,ruby
1835,deployment
1836,at least one major configuration management framework
1837,i.e. Puppet
1838,Ansible
1839,troubleshooting
1840,switches
1841,firewalls
1842,vendors
1843,NMS
1844,accurate work scheduling
1845,estimations
1846,the operational efficiency
1847,visibility
1848,design documentation
1849,outages/incidents
1850,(ITIL - Problem Management
1851,the client’s infrastructure
1852,resiliency
1853,the occurrence
1854,repetitive administrative and operational tasks
1855,team documentation
1856,schedules
1857,client environments
1858,audit activities
1859,team mates
1860,an escalation capacity
1861,microservices architecture
1862,Kubernetes
1863,", Docker"
1864,at least one major cloud provider
1865,AWS
1866,Azure
1867,code deployment
1868,Terraform
1869,software development lifecycles
1870,Comprehensive systems hardware
1871,network troubleshooting experience
1872,configuration
1873,TCP/IP networking
1874,NIC bonding and network services configuration
1875,(DNS
1876,NTP
1877,DHCP
1878,SMTP
1879,at least one hypervisor
1880,VMware
1881,Hyper-V
1882,KVM
1883,IaaS
1884,PaaS
1885,SaaS
1886,pros
1887,cons
1888,virtualization
1889,web servers
1890,network load balancers
1891,Scripting
1892,automation
1893,bash
1894,python
1895,ruby
1896,deployment
1897,at least one major configuration management framework
1898,i.e. Puppet
1899,Ansible
1900,troubleshooting
1901,switches
1902,firewalls
1903,vendors
1904,NMS
1905,accurate work scheduling
1906,estimations
1907,the operational efficiency
1908,visibility
1909,design documentation
1910,outages/incidents
1911,(ITIL - Problem Management
1912,the client’s infrastructure
1913,resiliency
1914,the occurrence
1915,repetitive administrative and operational tasks
1916,team documentation
1917,schedules
1918,client environments
1919,audit activities
1920,team mates
1921,an escalation capacity
1922,microservices architecture
1923,Kubernetes
1924,", Docker"
1925,at least one major cloud provider
1926,AWS
1927,Azure
1928,code deployment
1929,Terraform
1930,software development lifecycles
1931,Comprehensive systems hardware
1932,network troubleshooting experience
1933,configuration
1934,TCP/IP networking
1935,NIC bonding and network services configuration
1936,(DNS
1937,NTP
1938,DHCP
1939,SMTP
1940,at least one hypervisor
1941,VMware
1942,Hyper-V
1943,KVM
1944,IaaS
1945,PaaS
1946,SaaS
1947,pros
1948,cons
1949,virtualization
1950,web servers
1951,network load balancers
1952,Scripting
1953,automation
1954,bash
1955,python
1956,ruby
1957,deployment
1958,at least one major configuration management framework
1959,i.e. Puppet
1960,Ansible
1961,troubleshooting
1962,switches
1963,firewalls
1964,vendors
1965,NMS
1966,accurate work scheduling
1967,estimations
1968,the operational efficiency
1969,visibility
1970,design documentation
1971,outages/incidents
1972,(ITIL - Problem Management
1973,the client’s infrastructure
1974,resiliency
1975,the occurrence
1976,repetitive administrative and operational tasks
1977,team documentation
1978,schedules
1979,client environments
1980,audit activities
1981,team mates
1982,an escalation capacity
1983,microservices architecture
1984,Kubernetes
1985,", Docker"
1986,at least one major cloud provider
1987,AWS
1988,Azure
1989,code deployment
1990,Terraform
1991,software development lifecycles
1992,Comprehensive systems hardware
1993,network troubleshooting experience
1994,configuration
1995,TCP/IP networking
1996,NIC bonding and network services configuration
1997,(DNS
1998,NTP
1999,DHCP
2000,SMTP
2001,at least one hypervisor
2002,VMware
2003,Hyper-V
2004,KVM
2005,IaaS
2006,PaaS
2007,SaaS
2008,pros
2009,cons
2010,virtualization
2011,web servers
2012,network load balancers
2013,Scripting
2014,automation
2015,bash
2016,python
2017,ruby
2018,deployment
2019,at least one major configuration management framework
2020,i.e. Puppet
2021,Ansible
2022,troubleshooting
2023,switches
2024,firewalls
2025,vendors
2026,NMS
2027,accurate work scheduling
2028,estimations
2029,the operational efficiency
2030,visibility
2031,design documentation
2032,outages/incidents
2033,(ITIL - Problem Management
2034,the client’s infrastructure
2035,resiliency
2036,the occurrence
2037,repetitive administrative and operational tasks
2038,team documentation
2039,schedules
2040,client environments
2041,audit activities
2042,team mates
2043,an escalation capacity
2044,microservices architecture
2045,Kubernetes
2046,", Docker"
2047,at least one major cloud provider
2048,AWS
2049,Azure
2050,code deployment
2051,Terraform
2052,software development lifecycles
2053,Comprehensive systems hardware
2054,network troubleshooting experience
2055,configuration
2056,TCP/IP networking
2057,NIC bonding and network services configuration
2058,(DNS
2059,NTP
2060,DHCP
2061,SMTP
2062,at least one hypervisor
2063,VMware
2064,Hyper-V
2065,KVM
2066,IaaS
2067,PaaS
2068,SaaS
2069,pros
2070,cons
2071,virtualization
2072,web servers
2073,network load balancers
2074,Scripting
2075,automation
2076,bash
2077,python
2078,ruby
2079,deployment
2080,at least one major configuration management framework
2081,i.e. Puppet
2082,Ansible
2083,troubleshooting
2084,switches
2085,firewalls
2086,vendors
2087,NMS
2088,accurate work scheduling
2089,estimations
2090,the operational efficiency
2091,visibility
2092,design documentation
2093,outages/incidents
2094,(ITIL - Problem Management
2095,the client’s infrastructure
2096,resiliency
2097,the occurrence
2098,repetitive administrative and operational tasks
2099,team documentation
2100,schedules
2101,client environments
2102,audit activities
2103,team mates
2104,an escalation capacity
2105,microservices architecture
2106,Kubernetes
2107,", Docker"
2108,at least one major cloud provider
2109,AWS
2110,Azure
2111,code deployment
2112,Terraform
2113,software development lifecycles
2114,Comprehensive systems hardware
2115,network troubleshooting experience
2116,configuration
2117,TCP/IP networking
2118,NIC bonding and network services configuration
2119,(DNS
2120,NTP
2121,DHCP
2122,SMTP
2123,at least one hypervisor
2124,VMware
2125,Hyper-V
2126,KVM
2127,IaaS
2128,PaaS
2129,SaaS
2130,pros
2131,cons
2132,virtualization
2133,web servers
2134,network load balancers
2135,Scripting
2136,automation
2137,bash
2138,python
2139,ruby
2140,deployment
2141,at least one major configuration management framework
2142,i.e. Puppet
2143,Ansible
2144,troubleshooting
2145,switches
2146,firewalls
2147,vendors
2148,NMS
2149,accurate work scheduling
2150,estimations
2151,the operational efficiency
2152,visibility
2153,design documentation
2154,outages/incidents
2155,(ITIL - Problem Management
2156,the client’s infrastructure
2157,resiliency
2158,the occurrence
2159,repetitive administrative and operational tasks
2160,team documentation
2161,schedules
2162,client environments
2163,audit activities
2164,team mates
2165,an escalation capacity
2166,microservices architecture
2167,Kubernetes
2168,", Docker"
2169,at least one major cloud provider
2170,AWS
2171,Azure
2172,code deployment
2173,Terraform
2174,software development lifecycles
2175,Comprehensive systems hardware
2176,network troubleshooting experience
2177,configuration
2178,TCP/IP networking
2179,NIC bonding and network services configuration
2180,(DNS
2181,NTP
2182,DHCP
2183,SMTP
2184,at least one hypervisor
2185,VMware
2186,Hyper-V
2187,KVM
2188,IaaS
2189,PaaS
2190,SaaS
2191,pros
2192,cons
2193,virtualization
2194,web servers
2195,network load balancers
